=== DECK CARDS ===
ID=   11 | Mist Energy                    | Stage=Special Energy            | HP=  n/a | Type={C}   | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a      | Eff=As long as this card is attached to a Pok├⌐mon, it provides {C} Energy.  Prevent 
ID=   12 | Legacy Energy                  | Stage=Special Energy            | HP=  n/a | Type={A}   | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a      | Eff=As long as this card is attached to a Pok├⌐mon, it provides every type of Energy 
ID=   19 | Telepath Psychic Energy        | Stage=Special Energy            | HP=  n/a | Type={P}   | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a      | Eff=As long as this card is attached to a Pok├⌐mon, it provides {P} Energy. When you 
ID=   65 | Dunsparce                      | Stage=Basic Pok├⌐mon             | HP=   60 | Type={C}   | Prev=n/a                  | Move=Gnaw                      | Cost=ΓùÅ            | Dmg=10       | Eff=n/a
ID=   65 | Dunsparce                      | Stage=Basic Pok├⌐mon             | HP=   60 | Type={C}   | Prev=n/a                  | Move=Dig                       | Cost=ΓùÅΓùÅ           | Dmg=30       | Eff=Flip a coin. If heads, during your opponentΓÇÖs next turn, prevent all damage from
ID=   66 | Dudunsparce                    | Stage=Stage 1 Pok├⌐mon           | HP=  140 | Type={C}   | Prev=Dunsparce            | Move=[Ability] Run Away Draw   | Cost=n/a          | Dmg=n/a      | Eff=Once during your turn, you may draw 3 cards. If you drew any cards in this way, 
ID=   66 | Dudunsparce                    | Stage=Stage 1 Pok├⌐mon           | HP=  140 | Type={C}   | Prev=Dunsparce            | Move=Land Crush                | Cost=ΓùÅΓùÅΓùÅ          | Dmg=90       | Eff=n/a
ID=  304 | HopΓÇÖs Snorlax                  | Stage=Basic Pok├⌐mon             | HP=  150 | Type={C}   | Prev=n/a                  | Move=[Ability] Extra Helpings  | Cost=n/a          | Dmg=n/a      | Eff=Attacks used by your HopΓÇÖs Pok├⌐mon do 30 more damage to your opponentΓÇÖs Active P
ID=  304 | HopΓÇÖs Snorlax                  | Stage=Basic Pok├⌐mon             | HP=  150 | Type={C}   | Prev=n/a                  | Move=Dynamic Press             | Cost=ΓùÅΓùÅΓùÅ          | Dmg=140      | Eff=This Pok├⌐mon also does 80 damage to itself.
ID=  878 | Hop's Phantump                 | Stage=Basic Pok├⌐mon             | HP=   70 | Type={P}   | Prev=n/a                  | Move=Splashing Dodge           | Cost=ΓùÅ            | Dmg=10       | Eff=Flip a coin. If heads, during your opponentΓÇÖs next turn, prevent all damage from
ID=  879 | Hop's Trevenant                | Stage=Stage 1 Pok├⌐mon           | HP=  140 | Type={P}   | Prev=Hop's Phantump       | Move=Horrifying Revenge        | Cost=ΓùÅ            | Dmg=30       | Eff=If any of your HopΓÇÖs Pok├⌐mon were Knocked Out by damage from an attack during yo
ID=  879 | Hop's Trevenant                | Stage=Stage 1 Pok├⌐mon           | HP=  140 | Type={P}   | Prev=Hop's Phantump       | Move=Corner                    | Cost={P}ΓùÅΓùÅ        | Dmg=90       | Eff=During your opponentΓÇÖs next turn, the Defending Pok├⌐mon canΓÇÖt retreat.
ID= 1086 | Buddy-Buddy Poffin             | Stage=Item                      | HP=  n/a | Type=n/a   | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a      | Eff=Search your deck for up to 2 Basic Pok├⌐mon with 70 HP or less and put them onto 
ID= 1097 | Night Stretcher                | Stage=Item                      | HP=  n/a | Type=n/a   | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a      | Eff=Put a Pok├⌐mon or a Basic Energy card from your discard pile into your hand.
ID= 1115 | HopΓÇÖs Bag                      | Stage=Item                      | HP=  n/a | Type=n/a   | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a      | Eff=Search your deck for up to 2 Basic HopΓÇÖs Pok├⌐mon and put them onto your Bench. T
ID= 1122 | Pok├⌐gear 3.0                   | Stage=Item                      | HP=  n/a | Type=n/a   | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a      | Eff=Look at the top 7 cards of your deck. You may reveal a Supporter card you find t
ID= 1152 | Pok├⌐ Pad                       | Stage=Item                      | HP=  n/a | Type=n/a   | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a      | Eff=Search your deck for a Pok├⌐mon that doesnΓÇÖt have a Rule Box, reveal it, and put 
ID= 1171 | HopΓÇÖs Choice Band              | Stage=Pok├⌐mon Tool              | HP=  n/a | Type=n/a   | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a      | Eff=Attacks used by the HopΓÇÖs Pok├⌐mon this card is attached to cost {C} less and do 
ID= 1182 | BossΓÇÖs Orders                  | Stage=Supporter                 | HP=  n/a | Type=n/a   | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a      | Eff=Switch in 1 of your opponentΓÇÖs Benched Pok├⌐mon to the Active Spot.
ID= 1194 | ColressΓÇÖs Tenacity             | Stage=Supporter                 | HP=  n/a | Type=n/a   | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a      | Eff=Search your deck for a Stadium card and an Energy card, reveal them, and put the
ID= 1210 | BrockΓÇÖs Scouting               | Stage=Supporter                 | HP=  n/a | Type=n/a   | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a      | Eff=Search your deck for up to 2 Basic Pok├⌐mon or 1 Evolution Pok├⌐mon, reveal them, 
ID= 1227 | Lillie's Determination         | Stage=Supporter                 | HP=  n/a | Type=n/a   | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a      | Eff=Shuffle your hand into your deck. Then, draw 6 cards. If you have exactly 6 Priz
ID= 1255 | Postwick                       | Stage=Stadium                   | HP=  n/a | Type=n/a   | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a      | Eff=Attacks used by HopΓÇÖs Pok├⌐mon (both yours and your opponentΓÇÖs) do 30 more damage

=== EVOLUTION LINES FOR DECK POKEMON ===
ID=   11 | Mist Energy                    | Stage=Special Energy            | HP=  n/a | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a     
ID=   12 | Legacy Energy                  | Stage=Special Energy            | HP=  n/a | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a     
ID=   19 | Telepath Psychic Energy        | Stage=Special Energy            | HP=  n/a | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a     
ID=   65 | Dunsparce                      | Stage=Basic Pok├⌐mon             | HP=   60 | Prev=n/a                  | Move=Gnaw                      | Cost=ΓùÅ            | Dmg=10      
ID=   65 | Dunsparce                      | Stage=Basic Pok├⌐mon             | HP=   60 | Prev=n/a                  | Move=Dig                       | Cost=ΓùÅΓùÅ           | Dmg=30      
ID=   66 | Dudunsparce                    | Stage=Stage 1 Pok├⌐mon           | HP=  140 | Prev=Dunsparce            | Move=[Ability] Run Away Draw   | Cost=n/a          | Dmg=n/a     
ID=   66 | Dudunsparce                    | Stage=Stage 1 Pok├⌐mon           | HP=  140 | Prev=Dunsparce            | Move=Land Crush                | Cost=ΓùÅΓùÅΓùÅ          | Dmg=90      
ID=  304 | HopΓÇÖs Snorlax                  | Stage=Basic Pok├⌐mon             | HP=  150 | Prev=n/a                  | Move=[Ability] Extra Helpings  | Cost=n/a          | Dmg=n/a     
ID=  304 | HopΓÇÖs Snorlax                  | Stage=Basic Pok├⌐mon             | HP=  150 | Prev=n/a                  | Move=Dynamic Press             | Cost=ΓùÅΓùÅΓùÅ          | Dmg=140     
ID=  305 | Dunsparce                      | Stage=Basic Pok├⌐mon             | HP=   70 | Prev=n/a                  | Move=Trading Places            | Cost=ΓùÅ            | Dmg=n/a     
ID=  305 | Dunsparce                      | Stage=Basic Pok├⌐mon             | HP=   70 | Prev=n/a                  | Move=Ram                       | Cost=ΓùÅΓùÅ           | Dmg=20      
ID=  306 | Dudunsparce ex                 | Stage=Stage 1 Pok├⌐mon           | HP=  270 | Prev=Dunsparce            | Move=Tenacious Tail            | Cost=ΓùÅ            | Dmg=60├ù     
ID=  306 | Dudunsparce ex                 | Stage=Stage 1 Pok├⌐mon           | HP=  270 | Prev=Dunsparce            | Move=Destructive Drill         | Cost=ΓùÅΓùÅΓùÅ          | Dmg=150     
ID=  878 | Hop's Phantump                 | Stage=Basic Pok├⌐mon             | HP=   70 | Prev=n/a                  | Move=Splashing Dodge           | Cost=ΓùÅ            | Dmg=10      
ID=  879 | Hop's Trevenant                | Stage=Stage 1 Pok├⌐mon           | HP=  140 | Prev=Hop's Phantump       | Move=Horrifying Revenge        | Cost=ΓùÅ            | Dmg=30      
ID=  879 | Hop's Trevenant                | Stage=Stage 1 Pok├⌐mon           | HP=  140 | Prev=Hop's Phantump       | Move=Corner                    | Cost={P}ΓùÅΓùÅ        | Dmg=90      
ID= 1086 | Buddy-Buddy Poffin             | Stage=Item                      | HP=  n/a | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a     
ID= 1097 | Night Stretcher                | Stage=Item                      | HP=  n/a | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a     
ID= 1115 | HopΓÇÖs Bag                      | Stage=Item                      | HP=  n/a | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a     
ID= 1122 | Pok├⌐gear 3.0                   | Stage=Item                      | HP=  n/a | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a     
ID= 1152 | Pok├⌐ Pad                       | Stage=Item                      | HP=  n/a | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a     
ID= 1171 | HopΓÇÖs Choice Band              | Stage=Pok├⌐mon Tool              | HP=  n/a | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a     
ID= 1182 | BossΓÇÖs Orders                  | Stage=Supporter                 | HP=  n/a | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a     
ID= 1194 | ColressΓÇÖs Tenacity             | Stage=Supporter                 | HP=  n/a | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a     
ID= 1210 | BrockΓÇÖs Scouting               | Stage=Supporter                 | HP=  n/a | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a     
ID= 1227 | Lillie's Determination         | Stage=Supporter                 | HP=  n/a | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a     
ID= 1255 | Postwick                       | Stage=Stadium                   | HP=  n/a | Prev=n/a                  | Move=n/a                       | Cost=n/a          | Dmg=n/a     

=== ALL SUPPORTERS ===
ID= 1181 | Billy & O'Nare                 | Supporter            | Eff=Draw 2 cards. Then, if you have 10 or more cards in your hand, draw 2 more cards.
ID= 1089 | Reboot Pod                     | Item                 | Eff=Attach a Basic Energy card from your discard pile to each of your Future Pok├⌐mon.
ID= 1090 | OgreΓÇÖs Mask                    | Item                 | Eff=Choose a Pok├⌐mon {ex} in your discard pile that has ΓÇ£OgerponΓÇ¥ in its name, and switch it with 1 of your Pok├⌐mon {ex} in 
ID= 1091 | Accompanying Flute             | Item                 | Eff=Reveal the top 5 cards of your opponentΓÇÖs deck. You may choose any number of Basic Pok├⌐mon you find there and put those 
ID= 1092 | Secret Box                     | Item                 | Eff=You can use this card only if you discard 3 other cards from your hand.  Search your deck for an Item card, a Pok├⌐mon To
ID= 1093 | Scoop Up Cyclone               | Item                 | Eff=Put 1 of your Pok├⌐mon and all attached cards into your hand.
ID= 1094 | Bug Catching Set               | Item                 | Eff=Look at the top 7 cards of your deck. You may reveal up to 2 in any combination of {G} Pok├⌐mon and Basic {G} Energy card
ID= 1095 | Dangerous Laser                | Item                 | Eff=Your opponentΓÇÖs Active Pok├⌐mon is now Burned and Confused.
ID= 1096 | Pok├⌐ Vital A                   | Item                 | Eff=Heal 150 damage from 1 of your Pok├⌐mon.  This card canΓÇÖt be put into your hand or deck from the discard pile.
ID= 1097 | Night Stretcher                | Item                 | Eff=Put a Pok├⌐mon or a Basic Energy card from your discard pile into your hand.
ID= 1098 | Glass Trumpet                  | Item                 | Eff=You can use this card only if you have any Tera Pok├⌐mon in play.  Choose up to 2 of your Benched {C} Pok├⌐mon and attach 
ID= 1099 | Antique Root Fossil            | Item                 | Eff=Play this card as if it were a 60-HP Basic {C} Pok├⌐mon. This card canΓÇÖt be affected by any Special Conditions and canΓÇÖt 
ID= 1099 | Antique Root Fossil            | Item                 | Eff=As long as this Pok├⌐mon is in the Active Spot, attacks used by your opponentΓÇÖs Basic Pok├⌐mon cost {C} more.
ID= 1100 | Energy Search Pro              | Item                 | Eff=Search your deck for any number of Basic Energy cards of different types, reveal them, and put them into your hand. Then
ID= 1101 | Call Bell                      | Item                 | Eff=You can use this card only if you go second, and only during your first turn.  Search your deck for a Supporter card, re
ID= 1102 | Dusk Ball                      | Item                 | Eff=Look at the bottom 7 cards of your deck. You may reveal a Pok├⌐mon you find there and put it into your hand. Shuffle the 
ID= 1103 | Meddling Memo                  | Item                 | Eff=Your opponent counts the cards in their hand, shuffles those cards, and puts them on the bottom of their deck. If they d
ID= 1104 | Megaton Blower                 | Item                 | Eff=Discard all Pok├⌐mon Tools and Special Energy from all of your opponentΓÇÖs Pok├⌐mon, and discard a Stadium in play.
ID= 1105 | Dragon Elixir                  | Item                 | Eff=Heal 60 damage from your Active {N} Pok├⌐mon.
ID= 1106 | Deduction Kit                  | Item                 | Eff=Look at the top 3 cards of your deck and put them back in any order, or shuffle them and put them on the bottom of your 
ID= 1107 | Scramble Switch                | Item                 | Eff=Switch your Active Pok├⌐mon with 1 of your Benched Pok├⌐mon. If you do, you may move any amount of Energy from the Pok├⌐mon
ID= 1108 | Chill Teaser Toy               | Item                 | Eff=You can use this card only if you go second, and only during your first turn. Put an Energy attached to 1 of your oppone
ID= 1109 | Miracle Headset                | Item                 | Eff=Put up to 2 Supporter cards from your discard pile into your hand.
ID= 1110 | Max Rod                        | Item                 | Eff=Put up to 5 in any combination of Pok├⌐mon and Basic Energy cards from your discard pile into your hand.
ID= 1111 | Treasure Tracker               | Item                 | Eff=Search your deck for up to 5 Pok├⌐mon Tool cards, reveal them, and put them into your hand. Then, shuffle your deck.
ID= 1112 | Super Potion                   | Item                 | Eff=Heal 60 damage from 1 of your Pok├⌐mon. If you healed any damage in this way, discard an Energy from that Pok├⌐mon.
ID= 1113 | NΓÇÖs PP Up                      | Item                 | Eff=Attach a Basic Energy card from your discard pile to 1 of your Benched NΓÇÖs Pok├⌐mon.
ID= 1114 | Redeemable Ticket              | Item                 | Eff=Count your Prize cards, shuffle them, and put them on the bottom of your deck. Then, take that many cards from the top o
ID= 1115 | HopΓÇÖs Bag                      | Item                 | Eff=Search your deck for up to 2 Basic HopΓÇÖs Pok├⌐mon and put them onto your Bench. Then, shuffle your deck.
ID= 1116 | Energy Switch                  | Item                 | Eff=Move a Basic Energy from 1 of your Pok├⌐mon to another of your Pok├⌐mon.
ID= 1117 | Potion                         | Item                 | Eff=Heal 30 damage from 1 of your Pok├⌐mon.
ID= 1118 | Energy Retrieval               | Item                 | Eff=Put up to 2 Basic Energy cards from your discard pile into your hand.
ID= 1119 | Energy Search                  | Item                 | Eff=Search your deck for a Basic Energy card, reveal it, and put it into your hand. Then, shuffle your deck.
ID= 1120 | Crushing Hammer                | Item                 | Eff=Flip a coin. If heads, discard an Energy from 1 of your opponentΓÇÖs Pok├⌐mon.
ID= 1121 | Ultra Ball                     | Item                 | Eff=You can use this card only if you discard 2 other cards from your hand.  Search your deck for a Pok├⌐mon, reveal it, and 
ID= 1122 | Pok├⌐gear 3.0                   | Item                 | Eff=Look at the top 7 cards of your deck. You may reveal a Supporter card you find there and put it into your hand. Shuffle 
ID= 1123 | Switch                         | Item                 | Eff=Switch your Active Pok├⌐mon with 1 of your Benched Pok├⌐mon.
ID= 1124 | Pok├⌐mon Catcher                | Item                 | Eff=Flip a coin. If heads, switch in 1 of your opponentΓÇÖs Benched Pok├⌐mon to the Active Spot.
ID= 1125 | Master Ball                    | Item                 | Eff=Search your deck for a Pok├⌐mon, reveal it, and put it into your hand. Then, shuffle your deck.
ID= 1126 | Precious Trolley               | Item                 | Eff=Search your deck for any number of Basic Pok├⌐mon and put them onto your Bench. Then, shuffle your deck.
ID= 1127 | Tera Orb                       | Item                 | Eff=Search your deck for a Tera Pok├⌐mon, reveal it, and put it into your hand. Then, shuffle your deck.
ID= 1128 | Brilliant Blender              | Item                 | Eff=Search your deck for up to 5 cards and discard them. Then, shuffle your deck.
ID= 1129 | Sacred Ash                     | Item                 | Eff=Shuffle up to 5 Pok├⌐mon from your discard pile into your deck.
ID= 1130 | Arven's Sandwich               | Item                 | Eff=Heal 30 damage from your Active Pok├⌐mon. If that Pok├⌐mon is an ArvenΓÇÖs Pok├⌐mon, heal 100 damage from it instead.
ID= 1131 | Team Rocket's Bother-Bot       | Item                 | Eff=Turn 1 of your opponentΓÇÖs face-down Prize cards face up and choose a random card from your opponentΓÇÖs hand. Your opponen
ID= 1132 | Team Rocket's Great Ball       | Item                 | Eff=Search your deck for a Trainer card, reveal it, and put it into your hand. Then, shuffle your deck.
ID= 1133 | Team Rocket's Venture Bomb     | Item                 | Eff=Flip a coin. If heads, put 2 damage counters on 1 of your opponentΓÇÖs Pok├⌐mon. If tails, put 2 damage counters on your Ac
ID= 1134 | Team Rocket's Transceiver      | Item                 | Eff=Search your deck for a Supporter card that has ΓÇ£Team RocketΓÇ¥ in its name, reveal it, and put it into your hand. Then, sh
ID= 1135 | Energy Coin                    | Item                 | Eff=Flip 2 coins. If both of them are heads, search your deck for a Basic Energy card and attach it to 1 of your Pok├⌐mon. Th
ID= 1136 | Antique Cover Fossil           | Item                 | Eff=Play this card as if it were a 60-HP Basic {C} Pok├⌐mon. This card canΓÇÖt be affected by any Special Conditions and canΓÇÖt 
ID= 1136 | Antique Cover Fossil           | Item                 | Eff=Prevent all effects of attacks used by your opponentΓÇÖs Pok├⌐mon done to this Pok├⌐mon. (Damage is not an effect.)
ID= 1137 | Tool Scrapper                  | Item                 | Eff=Choose up to 2 Pok├⌐mon Tools attached to Pok├⌐mon┬á(yours or your opponentΓÇÖs)┬áand discard them.
ID= 1138 | Antique Plume Fossil           | Item                 | Eff=Play this card as if it were a 60-HP Basic {C} Pok├⌐mon. This card canΓÇÖt be affected by any Special Conditions and canΓÇÖt 
ID= 1138 | Antique Plume Fossil           | Item                 | Eff=As long as this Pok├⌐mon is on your Bench, prevent all damage done to this Pok├⌐mon by attacks from your opponentΓÇÖs Pok├⌐mo
ID= 1139 | Energy Recycler                | Item                 | Eff=Shuffle up to 5 Basic Energy cards from your discard pile into your deck.
ID= 1140 | Iron Defender                  | Item                 | Eff=During your opponentΓÇÖs next turn, all of your {M} Pok├⌐mon take 30 less damage from attacks from your opponentΓÇÖs Pok├⌐mon 
ID= 1141 | Premium Power Pro              | Item                 | Eff=During this turn, attacks used by your {F} Pok├⌐mon do 30 more damage to your opponentΓÇÖs Active Pok├⌐mon (before applying 
ID= 1142 | Fighting Gong                  | Item                 | Eff=Search your deck for a Basic {F} Energy card or a Basic {F} Pok├⌐mon, reveal it, and put it into your hand. Then, shuffle
ID= 1143 | Repel                          | Item                 | Eff=Switch out your opponentΓÇÖs Active Pok├⌐mon to the Bench. (Your opponent chooses the new Active Pok├⌐mon.)
ID= 1144 | Strange Timepiece              | Item                 | Eff=Devolve 1 of your evolved {P} Pok├⌐mon by putting any number of Evolution cards on it into your hand. (That Pok├⌐mon canΓÇÖt
ID= 1145 | Mega Signal                    | Item                 | Eff=Search your deck for a Mega Evolution Pok├⌐mon {ex}, reveal it, and put it into your hand. Then, shuffle your deck.
ID= 1146 | Wondrous Patch                 | Item                 | Eff=Attach a Basic {P} Energy card from your discard pile to 1 of your Benched {P} Pok├⌐mon.
ID= 1147 | Jumbo Ice Cream                | Item                 | Eff=Heal 80 damage from your Active Pok├⌐mon that has 3 or more Energy attached.
ID= 1148 | Blowtorch                      | Item                 | Eff=You can use this card only if you discard a Basic {R} Energy card from your hand.  Discard a Pok├⌐mon Tool or Special Ene
ID= 1149 | Energy Swatter                 | Item                 | Eff=Your opponent reveals their hand, and you choose an Energy card you find there and put it on the bottom of their deck.
ID= 1150 | Antique Jaw Fossil             | Item                 | Eff=Play this card as if it were a 60-HP Basic {C} Pok├⌐mon. This card canΓÇÖt be affected by any Special Conditions and canΓÇÖt 
ID= 1150 | Antique Jaw Fossil             | Item                 | Eff=As long as this Pok├⌐mon is in the Active Spot, attacks used by your opponentΓÇÖs Active Pok├⌐mon do 30 less damage (before 
ID= 1151 | Antique Sail Fossil            | Item                 | Eff=Play this card as if it were a 60-HP Basic {C} Pok├⌐mon. This card canΓÇÖt be affected by any Special Conditions and canΓÇÖt 
ID= 1151 | Antique Sail Fossil            | Item                 | Eff=Whenever your opponent plays a Supporter card from their hand, prevent all effects of that card done to this Pok├⌐mon.
ID= 1152 | Pok├⌐ Pad                       | Item                 | Eff=Search your deck for a Pok├⌐mon that doesnΓÇÖt have a Rule Box, reveal it, and put it into your hand. Then, shuffle your de
ID= 1153 | Lumiose Galette                | Item                 | Eff=Heal 20 damage and remove a Special Condition from your Active Pok├⌐mon.

=== STAGE 1 POKEMON (for evolution decks) ===
ID=   21 | Scrafty                        | HP=  120 | Type={D}   | Prev=Scraggy              | Move=Nab ΓÇÖnΓÇÖ Dash              | Cost=ΓùÅ            | Dmg=n/a     
ID=   21 | Scrafty                        | HP=  120 | Type={D}   | Prev=Scraggy              | Move=High Jump Kick            | Cost={D}ΓùÅΓùÅ        | Dmg=100     
ID=   23 | Hippowdon                      | HP=  160 | Type={F}   | Prev=Hippopotas           | Move=Ram                       | Cost={F}{F}       | Dmg=60      
ID=   23 | Hippowdon                      | HP=  160 | Type={F}   | Prev=Hippopotas           | Move=Super Sandstorm           | Cost={F}{F}ΓùÅ      | Dmg=150     
ID=   26 | Leafeon                        | HP=  120 | Type={G}   | Prev=Eevee                | Move=Leaflet Blessings         | Cost=ΓùÅ            | Dmg=n/a     
ID=   26 | Leafeon                        | HP=  120 | Type={G}   | Prev=Eevee                | Move=Solar Beam                | Cost={G}ΓùÅ         | Dmg=70      
ID=   29 | Sinistcha ex                   | HP=  240 | Type={G}   | Prev=Poltchageist         | Move=Re-Brew                   | Cost=ΓùÅ            | Dmg=n/a     
ID=   29 | Sinistcha ex                   | HP=  240 | Type={G}   | Prev=Poltchageist         | Move=Matcha Splash             | Cost={G}ΓùÅ         | Dmg=120     
ID=   30 | Magcargo ex                    | HP=  270 | Type={R}   | Prev=Slugma               | Move=[Tera]                    | Cost=n/a          | Dmg=n/a     
ID=   30 | Magcargo ex                    | HP=  270 | Type={R}   | Prev=Slugma               | Move=Hot Magma                 | Cost={R}ΓùÅ         | Dmg=70      
ID=   30 | Magcargo ex                    | HP=  270 | Type={R}   | Prev=Slugma               | Move=Ground Burn               | Cost={R}{R}ΓùÅ      | Dmg=140     
ID=   32 | Glaceon                        | HP=  120 | Type={W}   | Prev=Eevee                | Move=Permeating Chill          | Cost={W}          | Dmg=30      
ID=   32 | Glaceon                        | HP=  120 | Type={W}   | Prev=Eevee                | Move=Icicle Missile            | Cost={W}ΓùÅ         | Dmg=70      
ID=   34 | Frogadier                      | HP=   90 | Type={W}   | Prev=Froakie              | Move=Numbing Water             | Cost={W}          | Dmg=20      
ID=   48 | Croconaw                       | HP=   90 | Type={W}   | Prev=Totodile             | Move=Reverse Thrust            | Cost={W}          | Dmg=30      
ID=   51 | Palafin                        | HP=  150 | Type={W}   | Prev=Finizen              | Move=Vanguard Punch            | Cost={W}          | Dmg=130     
ID=   51 | Palafin                        | HP=  150 | Type={W}   | Prev=Finizen              | Move=Double Hit                | Cost={W}ΓùÅΓùÅ        | Dmg=90├ù     
ID=   52 | Wugtrio ex                     | HP=  250 | Type={L}   | Prev=Wiglett              | Move=[Tera]                    | Cost=n/a          | Dmg=n/a     
ID=   52 | Wugtrio ex                     | HP=  250 | Type={L}   | Prev=Wiglett              | Move=Tricolor Pump             | Cost={W}          | Dmg=n/a     
ID=   52 | Wugtrio ex                     | HP=  250 | Type={L}   | Prev=Wiglett              | Move=Numbing Hold              | Cost={W}{W}       | Dmg=120     
ID=   55 | Bronzong                       | HP=  110 | Type={P}   | Prev=Bronzor              | Move=Evolution Jammer          | Cost={P}          | Dmg=30      
ID=   55 | Bronzong                       | HP=  110 | Type={P}   | Prev=Bronzor              | Move=Super Psy Bolt            | Cost={P}ΓùÅΓùÅ        | Dmg=100     
ID=   60 | Haunter                        | HP=   90 | Type={D}   | Prev=Gastly               | Move=Super Poison Breath       | Cost={D}{D}       | Dmg=30      
ID=   66 | Dudunsparce                    | HP=  140 | Type={C}   | Prev=Dunsparce            | Move=[Ability] Run Away Draw   | Cost=n/a          | Dmg=n/a     
ID=   66 | Dudunsparce                    | HP=  140 | Type={C}   | Prev=Dunsparce            | Move=Land Crush                | Cost=ΓùÅΓùÅΓùÅ          | Dmg=90      
ID=   69 | Nuzleaf                        | HP=   90 | Type={G}   | Prev=Seedot               | Move=Corkscrew Punch           | Cost={G}          | Dmg=20      
ID=   69 | Nuzleaf                        | HP=   90 | Type={G}   | Prev=Seedot               | Move=Comet Slap                | Cost=ΓùÅΓùÅ           | Dmg=30├ù     
ID=   72 | Sawsbuck                       | HP=  130 | Type={G}   | Prev=Deerling             | Move=[Ability] Changing Seasons | Cost=n/a          | Dmg=n/a     
ID=   72 | Sawsbuck                       | HP=  130 | Type={G}   | Prev=Deerling             | Move=Superpowered Horns        | Cost={G}ΓùÅΓùÅ        | Dmg=110     
ID=   74 | Rabsca                         | HP=   70 | Type={G}   | Prev=Rellor               | Move=[Ability] Spherical Shield | Cost=n/a          | Dmg=n/a     
ID=   74 | Rabsca                         | HP=   70 | Type={G}   | Prev=Rellor               | Move=Psychic                   | Cost={G}          | Dmg=10      
ID=   78 | Torracat                       | HP=  100 | Type={R}   | Prev=Litten               | Move=Bite                      | Cost={R}          | Dmg=30      
ID=   78 | Torracat                       | HP=  100 | Type={R}   | Prev=Litten               | Move=Flare Strike              | Cost={R}ΓùÅΓùÅ        | Dmg=80      
ID=   82 | Excadrill                      | HP=  130 | Type={F}   | Prev=Drilbur              | Move=Mud Shot                  | Cost=ΓùÅ            | Dmg=20      
ID=   82 | Excadrill                      | HP=  130 | Type={F}   | Prev=Drilbur              | Move=Wild Tackle               | Cost={F}{F}ΓùÅ      | Dmg=180     
ID=   83 | Farigiraf ex                   | HP=  260 | Type={D}   | Prev=Girafarig            | Move=[Tera]                    | Cost=n/a          | Dmg=n/a     
ID=   83 | Farigiraf ex                   | HP=  260 | Type={D}   | Prev=Girafarig            | Move=[Ability] Armor Tail      | Cost=n/a          | Dmg=n/a     
ID=   83 | Farigiraf ex                   | HP=  260 | Type={D}   | Prev=Girafarig            | Move=Dirty Beam                | Cost={P}ΓùÅΓùÅ        | Dmg=160     
ID=   84 | Scizor ex                      | HP=  270 | Type={M}   | Prev=Scyther              | Move=Steel Wing                | Cost=ΓùÅΓùÅ           | Dmg=70      
ID=   84 | Scizor ex                      | HP=  270 | Type={M}   | Prev=Scyther              | Move=Cross Breaker             | Cost={M}{M}       | Dmg=120├ù    
ID=   86 | Metang                         | HP=  100 | Type={M}   | Prev=Beldum               | Move=[Ability] Metal Maker     | Cost=n/a          | Dmg=n/a     
ID=   86 | Metang                         | HP=  100 | Type={M}   | Prev=Beldum               | Move=Beam                      | Cost={M}ΓùÅΓùÅ        | Dmg=60      
ID=   90 | Thwackey                       | HP=  100 | Type={G}   | Prev=Grookey              | Move=[Ability] Boom Boom Groove | Cost=n/a          | Dmg=n/a     
ID=   90 | Thwackey                       | HP=  100 | Type={G}   | Prev=Grookey              | Move=Beat                      | Cost={G}{G}       | Dmg=50      
